Pango.lineage	Epiyear	Epiweek	N.epiweek	N.Pango.lineage	n.Pango.lineage	pct.Pango.lineage	Predominant
BA.1.1.15	2022	8	409.75	64	2.5	0.0061012812690665	FALSE
BA.1.1.15	2022	9	433.486175115207	64	3.30414746543779	0.00762226722584555	FALSE
BA.1.1.15	2022	10	336.58064516129	64	0.225806451612903	0.000670883649607054	FALSE
BA.1.1.15	2022	11	290.58064516129	64	0.225806451612903	0.00077708703374778	FALSE
BA.1.1.15	2022	12	265.58064516129	64	0.225806451612903	0.000850236851694401	FALSE
BA.1.1.15	2022	13	323.862365591398	64	0.161290322580645	0.000498021195782092	FALSE
BA.1.1.18	2021	48	121.238356164384	54	0.129032258064516	0.00106428577676825	FALSE
BA.1.1.18	2021	49	160.038356164384	54	0.225806451612903	0.0014109520806435	FALSE
BA.1.1.18	2021	50	276.038356164384	54	0.225806451612903	0.000818025635098454	FALSE
BA.1.1.18	2021	51	256.038356164384	54	0.225806451612903	0.000881924313980243	FALSE
BA.1.1.18	2021	52	288.613521873619	54	0.193548387096774	0.000670614411411836	FALSE
BA.1.1.18	2022	1	704.064516129032	54	1	0.00142032438376249	FALSE
BA.1.1.18	2022	2	603.064516129032	54	11	0.0182401711687617	FALSE
BA.1.1.18	2022	3	349.064516129032	54	5	0.0143239996303484	FALSE
BA.1.1.18	2022	4	323.064516129032	54	6	0.018572141787319	FALSE
BA.1.1.18	2022	5	382.554147465438	54	8.17857142857143	0.0213788596536137	FALSE
BA.1.1.18	2022	6	329.75	54	4.25	0.0128885519332828	FALSE
BA.1.1.18	2022	7	363.75	54	3.25	0.00893470790378007	FALSE
BA.1.1.18	2022	8	409.75	54	7.25	0.0176937156802929	FALSE
BA.1.1.18	2022	9	433.486175115207	54	5.23271889400922	0.0120712474685462	FALSE
BA.1.1.18	2022	10	336.58064516129	54	0.225806451612903	0.000670883649607054	FALSE
BA.1.1.18	2022	11	290.58064516129	54	0.225806451612903	0.00077708703374778	FALSE
BA.1.1.18	2022	12	265.58064516129	54	0.225806451612903	0.000850236851694401	FALSE
BA.1.1.18	2022	13	323.862365591398	54	0.161290322580645	0.000498021195782092	FALSE
BA.1.1.18	2022	24	249.266666666667	54	1	0.00401176785236694	FALSE
BA.1.1.2	2021	51	256.038356164384	8	1	0.00390566481905536	FALSE
BA.1.1.2	2021	52	288.613521873619	8	0.032258064516129	0.000111769068568639	FALSE
BA.1.1.2	2022	1	704.064516129032	8	0.225806451612903	0.00032071840923669	FALSE
BA.1.1.2	2022	2	603.064516129032	8	0.225806451612903	0.000374431666220915	FALSE
BA.1.1.2	2022	3	349.064516129032	8	1.2258064516129	0.00351169023195638	FALSE
BA.1.1.2	2022	4	323.064516129032	8	0.225806451612903	0.000698951572641038	FALSE
BA.1.1.2	2022	5	382.554147465438	8	2.24308755760369	0.00586345115447047	FALSE
BA.1.1.2	2022	6	329.75	8	0.25	0.000758150113722517	FALSE
BA.1.1.2	2022	7	363.75	8	0.25	0.000687285223367698	FALSE
BA.1.1.2	2022	8	409.75	8	0.25	0.00061012812690665	FALSE
BA.1.1.2	2022	9	433.486175115207	8	0.232718894009217	0.000536854246729707	FALSE
BA.1.1.2	2022	10	336.58064516129	8	0.225806451612903	0.000670883649607054	FALSE
BA.1.1.2	2022	11	290.58064516129	8	0.225806451612903	0.00077708703374778	FALSE
BA.1.1.2	2022	12	265.58064516129	8	0.225806451612903	0.000850236851694401	FALSE
BA.1.1.2	2022	13	323.862365591398	8	0.227956989247312	0.000703869956705357	FALSE
BA.1.1.2	2022	14	221.566666666667	8	0.233333333333333	0.00105310666466075	FALSE
BA.1.1.2	2022	15	220.566666666667	8	0.233333333333333	0.00105788121505214	FALSE
BA.1.1.2	2022	16	250.566666666667	8	0.233333333333333	0.000931222562192364	FALSE
BA.1.1.2	2022	17	245.566666666667	8	0.233333333333333	0.000950183249626714	FALSE
BA.1.1.7	2021	52	288.613521873619	3	0.0967741935483871	0.000335307205705918	FALSE
BA.1.1.7	2022	1	704.064516129032	3	0.67741935483871	0.000962155227710071	FALSE
BA.1.1.7	2022	2	603.064516129032	3	0.67741935483871	0.00112329499866274	FALSE
BA.1.1.7	2022	3	349.064516129032	3	0.67741935483871	0.00194067091766011	FALSE
BA.1.1.7	2022	4	323.064516129032	3	0.67741935483871	0.00209685471792312	FALSE
BA.1.1.7	2022	5	382.554147465438	3	0.193548387096774	0.000505937233667714	FALSE
BA.1.10	2022	7	363.75	1	1	0.00274914089347079	FALSE
BA.1.13	2021	51	256.038356164384	5	3	0.0117169944571661	FALSE
BA.1.13	2021	52	288.613521873619	5	1	0.00346484112562782	FALSE
BA.1.13	2022	1	704.064516129032	5	1	0.00142032438376249	FALSE
BA.1.13.1	2021	52	288.613521873619	2	0.032258064516129	0.000111769068568639	FALSE
BA.1.13.1	2022	1	704.064516129032	2	0.225806451612903	0.00032071840923669	FALSE
BA.1.13.1	2022	2	603.064516129032	2	0.225806451612903	0.000374431666220915	FALSE
BA.1.13.1	2022	3	349.064516129032	2	0.225806451612903	0.000646890305886702	FALSE
BA.1.13.1	2022	4	323.064516129032	2	0.225806451612903	0.000698951572641038	FALSE
BA.1.13.1	2022	5	382.554147465438	2	0.0645161290322581	0.000168645744555905	FALSE
BA.1.13.1	2022	8	409.75	2	1	0.0024405125076266	FALSE
BA.1.14	2022	3	349.064516129032	1	1	0.00286479992606968	FALSE
BA.1.15	2021	47	123.171689497717	61	1	0.00811874874882297	FALSE
BA.1.15	2021	48	121.238356164384	61	0.774193548387097	0.00638571466060947	FALSE
BA.1.15	2021	49	160.038356164384	61	2.35483870967742	0.0147142145552823	FALSE
BA.1.15	2021	50	276.038356164384	61	6.35483870967742	0.0230215785877708	FALSE
BA.1.15	2021	51	256.038356164384	61	3.35483870967742	0.0131028755219922	FALSE
BA.1.15	2021	52	288.613521873619	61	13.5161290322581	0.0468312397302599	FALSE
BA.1.15	2022	1	704.064516129032	61	16.4838709677419	0.0234124438742784	FALSE
BA.1.15	2022	2	603.064516129032	61	5.48387096774194	0.00909334046536507	FALSE
BA.1.15	2022	3	349.064516129032	61	3.48387096774194	0.0099805932908234	FALSE
BA.1.15	2022	4	323.064516129032	61	2.48387096774194	0.00768846729905142	FALSE
BA.1.15	2022	5	382.554147465438	61	1.24539170506912	0.00325546517615951	FALSE
BA.1.15	2022	6	329.75	61	0.75	0.00227445034116755	FALSE
BA.1.15	2022	7	363.75	61	0.75	0.00206185567010309	FALSE
BA.1.15	2022	8	409.75	61	1.75	0.00427089688834655	FALSE
BA.1.15	2022	9	433.486175115207	61	1.21428571428571	0.00280120978244115	FALSE
BA.1.15.1	2021	48	121.238356164384	15	0.516129032258065	0.00425714310707298	FALSE
BA.1.15.1	2021	49	160.038356164384	15	1.90322580645161	0.0118923103939953	FALSE
BA.1.15.1	2021	50	276.038356164384	15	2.90322580645161	0.0105174724512658	FALSE
BA.1.15.1	2021	51	256.038356164384	15	4.90322580645161	0.0191503565321424	FALSE
BA.1.15.1	2021	52	288.613521873619	15	2.80645161290323	0.00972390896547163	FALSE
BA.1.15.1	2022	1	704.064516129032	15	0.225806451612903	0.00032071840923669	FALSE
BA.1.15.1	2022	2	603.064516129032	15	0.225806451612903	0.000374431666220915	FALSE
BA.1.15.1	2022	3	349.064516129032	15	1.2258064516129	0.00351169023195638	FALSE
BA.1.15.1	2022	4	323.064516129032	15	0.225806451612903	0.000698951572641038	FALSE
BA.1.15.1	2022	5	382.554147465438	15	0.0645161290322581	0.000168645744555905	FALSE
BA.1.16	2021	48	121.238356164384	14	0.129032258064516	0.00106428577676825	FALSE
BA.1.16	2021	49	160.038356164384	14	0.225806451612903	0.0014109520806435	FALSE
BA.1.16	2021	50	276.038356164384	14	1.2258064516129	0.00444071059053447	FALSE
BA.1.16	2021	51	256.038356164384	14	0.225806451612903	0.000881924313980243	FALSE
BA.1.16	2021	52	288.613521873619	14	0.225806451612903	0.000782383479980476	FALSE
BA.1.16	2022	1	704.064516129032	14	2.2258064516129	0.00316136717676166	FALSE
BA.1.16	2022	2	603.064516129032	14	2.2258064516129	0.00369082642417759	FALSE
BA.1.16	2022	3	349.064516129032	14	0.225806451612903	0.000646890305886702	FALSE
BA.1.16	2022	4	323.064516129032	14	0.225806451612903	0.000698951572641038	FALSE
BA.1.16	2022	5	382.554147465438	14	2.42165898617512	0.00633023848315199	FALSE
BA.1.16	2022	6	329.75	14	0.5	0.00151630022744503	FALSE
BA.1.16	2022	7	363.75	14	1.5	0.00412371134020619	FALSE
BA.1.16	2022	8	409.75	14	1.5	0.0036607687614399	FALSE
BA.1.16	2022	9	433.486175115207	14	0.142857142857143	0.000329554092051899	FALSE
BA.1.16	2022	14	221.566666666667	14	1	0.0045133142771175	FALSE
BA.1.16.1	2021	52	288.613521873619	89	0.129032258064516	0.000447076274274557	FALSE
BA.1.16.1	2022	1	704.064516129032	89	19.9032258064516	0.028269036928434	FALSE
BA.1.16.1	2022	2	603.064516129032	89	25.9032258064516	0.0429526611393421	FALSE
BA.1.16.1	2022	3	349.064516129032	89	4.90322580645161	0.0140467609278255	FALSE
BA.1.16.1	2022	4	323.064516129032	89	7.90322580645161	0.0244633050424363	FALSE
BA.1.16.1	2022	5	382.554147465438	89	10.7937788018433	0.0282150353704334	FALSE
BA.1.16.1	2022	6	329.75	89	5.75	0.0174374526156179	FALSE
BA.1.16.1	2022	7	363.75	89	2.75	0.00756013745704467	FALSE
BA.1.16.1	2022	8	409.75	89	3.75	0.00915192190359976	FALSE
BA.1.16.1	2022	9	433.486175115207	89	5.37557603686636	0.0124008015605981	FALSE
BA.1.16.1	2022	10	336.58064516129	89	1.2258064516129	0.00364193981215258	FALSE
BA.1.16.1	2022	11	290.58064516129	89	0.225806451612903	0.00077708703374778	FALSE
BA.1.16.1	2022	12	265.58064516129	89	0.225806451612903	0.000850236851694401	FALSE
BA.1.16.1	2022	13	323.862365591398	89	0.161290322580645	0.000498021195782092	FALSE
BA.1.17	2021	48	121.238356164384	195	1.51612903225806	0.0125053578770269	TRUE
BA.1.17	2021	49	160.038356164384	195	0.903225806451613	0.00564380832257402	TRUE
BA.1.17	2021	50	276.038356164384	195	4.90322580645161	0.0177628423621379	TRUE
BA.1.17	2021	51	256.038356164384	195	4.90322580645161	0.0191503565321424	TRUE
BA.1.17	2021	52	288.613521873619	195	8.25806451612903	0.0286128815535717	TRUE
BA.1.17	2022	1	704.064516129032	195	37.3870967741935	0.0531018051864748	TRUE
BA.1.17	2022	2	603.064516129032	195	25.3870967741935	0.0420968173308371	TRUE
BA.1.17	2022	3	349.064516129032	195	14.3870967741935	0.041216153775067	TRUE
BA.1.17	2022	4	323.064516129032	195	19.3870967741935	0.0600099850224663	TRUE
BA.1.17	2022	5	382.554147465438	195	19.860599078341	0.0519157855428435	TRUE
BA.1.17	2022	6	329.75	195	15.25	0.0462471569370735	TRUE
BA.1.17	2022	7	363.75	195	12.25	0.0336769759450172	TRUE
BA.1.17	2022	8	409.75	195	9.25	0.0225747406955461	TRUE
BA.1.17	2022	9	433.486175115207	195	3.80875576036866	0.00878633732519016	TRUE
BA.1.17	2022	10	336.58064516129	195	8.03225806451613	0.0238642898217366	TRUE
BA.1.17	2022	11	290.58064516129	195	3.03225806451613	0.0104351687388988	TRUE
BA.1.17	2022	12	265.58064516129	195	2.03225806451613	0.00765213166524961	TRUE
BA.1.17	2022	13	323.862365591398	195	3.45161290322581	0.0106576535897368	TRUE
BA.1.17	2022	17	245.566666666667	195	1	0.00407221392697163	TRUE
BA.1.17.1	2021	48	121.238356164384	1	0.129032258064516	0.00106428577676825	FALSE
BA.1.17.1	2021	49	160.038356164384	1	0.225806451612903	0.0014109520806435	FALSE
BA.1.17.1	2021	50	276.038356164384	1	0.225806451612903	0.000818025635098454	FALSE
BA.1.17.1	2021	51	256.038356164384	1	0.225806451612903	0.000881924313980243	FALSE
BA.1.17.1	2021	52	288.613521873619	1	0.193548387096774	0.000670614411411836	FALSE
BA.1.17.2	2021	48	121.238356164384	68	2.19354838709677	0.0180928582050602	TRUE
BA.1.17.2	2021	49	160.038356164384	68	3.83870967741935	0.0239861853709396	TRUE
BA.1.17.2	2021	50	276.038356164384	68	6.83870967741935	0.0247744906629818	TRUE
BA.1.17.2	2021	51	256.038356164384	68	9.83870967741935	0.0384267022519963	TRUE
BA.1.17.2	2021	52	288.613521873619	68	15.5483870967742	0.0538726910500842	TRUE
BA.1.17.2	2022	1	704.064516129032	68	15.8064516129032	0.0224502886465683	TRUE
BA.1.17.2	2022	2	603.064516129032	68	2.80645161290323	0.00465365070874565	TRUE
BA.1.17.2	2022	3	349.064516129032	68	3.80645161290323	0.010904722299233	TRUE
BA.1.17.2	2022	4	323.064516129032	68	2.80645161290323	0.00868696954568148	TRUE
BA.1.17.2	2022	5	382.554147465438	68	0.873271889400922	0.00228274061381028	TRUE
BA.1.17.2	2022	6	329.75	68	1.5	0.0045489006823351	TRUE
BA.1.17.2	2022	7	363.75	68	0.5	0.0013745704467354	TRUE
BA.1.17.2	2022	8	409.75	68	0.5	0.0012202562538133	TRUE
BA.1.17.2	2022	9	433.486175115207	68	0.142857142857143	0.000329554092051899	TRUE
BA.1.17.2	2022	13	323.862365591398	68	1	0.00308773141384897	TRUE
BA.1.18	2021	48	121.238356164384	28	0.387096774193548	0.00319285733030474	FALSE
BA.1.18	2021	49	160.038356164384	28	0.67741935483871	0.00423285624193051	FALSE
BA.1.18	2021	50	276.038356164384	28	1.67741935483871	0.00607676186073138	FALSE
BA.1.18	2021	51	256.038356164384	28	6.67741935483871	0.0260797618562729	FALSE
BA.1.18	2021	52	288.613521873619	28	1.74193548387097	0.00603552970270653	FALSE
BA.1.18	2022	1	704.064516129032	28	2.12903225806452	0.00302391642994594	FALSE
BA.1.18	2022	2	603.064516129032	28	3.12903225806452	0.00518855308906125	FALSE
BA.1.18	2022	3	349.064516129032	28	4.12903225806452	0.0118288513076425	FALSE
BA.1.18	2022	4	323.064516129032	28	2.12903225806452	0.00659011482775836	FALSE
BA.1.18	2022	5	382.554147465438	28	0.501152073732719	0.00131001605146104	FALSE
BA.1.18	2022	6	329.75	28	1.25	0.00379075056861259	FALSE
BA.1.18	2022	7	363.75	28	1.25	0.00343642611683849	FALSE
BA.1.18	2022	8	409.75	28	1.25	0.00305064063453325	FALSE
