Province	Region	Epiyear	Epiweek	n
Pattani	non-BMR	2021	52	31
Pattani	non-BMR	2022	1	7
Pattani	non-BMR	2022	2	5
Pattani	non-BMR	2022	3	10
Phangnga	non-BMR	2021	14	1
Phangnga	non-BMR	2021	15	1
Phangnga	non-BMR	2021	32	8
Phangnga	non-BMR	2021	33	2
Phangnga	non-BMR	2021	36	1
Phangnga	non-BMR	2021	37	1
Phangnga	non-BMR	2021	38	1
Phangnga	non-BMR	2021	40	1
Phangnga	non-BMR	2022	18	1
Phatthalung	non-BMR	2021	22	0.166666666666667
Phatthalung	non-BMR	2021	23	0.233333333333333
Phatthalung	non-BMR	2021	24	1.23333333333333
Phatthalung	non-BMR	2021	25	0.233333333333333
Phatthalung	non-BMR	2021	26	0.133333333333333
Phatthalung	non-BMR	2021	30	1
Phatthalung	non-BMR	2021	32	1
Phatthalung	non-BMR	2021	33	1
Phatthalung	non-BMR	2021	36	1
Phatthalung	non-BMR	2021	37	15
Phatthalung	non-BMR	2021	38	84
Phatthalung	non-BMR	2021	39	9
Phatthalung	non-BMR	2021	42	3
Phatthalung	non-BMR	2021	51	6
Phatthalung	non-BMR	2021	52	12
Phatthalung	non-BMR	2022	1	9
Phatthalung	non-BMR	2022	2	12
Phatthalung	non-BMR	2022	3	6
Phatthalung	non-BMR	2022	9	1
Phatthalung	non-BMR	2022	12	2
Phayao	non-BMR	2021	13	0.1
Phayao	non-BMR	2021	14	0.233333333333333
Phayao	non-BMR	2021	15	2.23333333333333
Phayao	non-BMR	2021	16	12.2333333333333
Phayao	non-BMR	2021	17	2.2
Phayao	non-BMR	2021	18	1
Phayao	non-BMR	2021	19	1
Phayao	non-BMR	2021	30	1
Phayao	non-BMR	2021	32	17
Phayao	non-BMR	2021	36	1
Phayao	non-BMR	2021	38	2
Phayao	non-BMR	2021	40	1
Phayao	non-BMR	2021	41	2
Phayao	non-BMR	2021	42	8
Phayao	non-BMR	2021	43	23
Phayao	non-BMR	2021	44	16
Phayao	non-BMR	2021	45	3
Phayao	non-BMR	2021	51	1
Phayao	non-BMR	2022	1	5
Phayao	non-BMR	2022	27	2
Phayao	non-BMR	2022	31	1
Phetchabun	non-BMR	2021	22	1
Phetchabun	non-BMR	2021	45	1
Phetchabun	non-BMR	2021	46	3
Phetchabun	non-BMR	2021	49	1
Phetchabun	non-BMR	2021	50	1
Phetchabun	non-BMR	2021	51	2
Phetchabun	non-BMR	2022	5	1.96428571428572
Phetchabun	non-BMR	2022	6	2.75
Phetchabun	non-BMR	2022	7	2.75
Phetchabun	non-BMR	2022	8	2.75
Phetchabun	non-BMR	2022	9	0.785714285714285
Phetchabun	non-BMR	2022	12	8
Phetchabun	non-BMR	2022	22	0.133333333333333
Phetchabun	non-BMR	2022	23	0.233333333333333
Phetchabun	non-BMR	2022	24	0.233333333333333
Phetchabun	non-BMR	2022	25	0.233333333333333
Phetchabun	non-BMR	2022	26	0.166666666666667
Phetchaburi	non-BMR	2020	53	0.0164383561643836
Phetchaburi	non-BMR	2021	1	0.0575342465753425
Phetchaburi	non-BMR	2021	2	0.0575342465753425
Phetchaburi	non-BMR	2021	3	0.0575342465753425
Phetchaburi	non-BMR	2021	4	0.0575342465753425
Phetchaburi	non-BMR	2021	5	0.0575342465753425
Phetchaburi	non-BMR	2021	6	0.0575342465753425
Phetchaburi	non-BMR	2021	7	0.0575342465753425
Phetchaburi	non-BMR	2021	8	0.0575342465753425
Phetchaburi	non-BMR	2021	9	0.251082633672117
Phetchaburi	non-BMR	2021	10	0.283340698188246
Phetchaburi	non-BMR	2021	11	0.283340698188246
Phetchaburi	non-BMR	2021	12	0.283340698188246
Phetchaburi	non-BMR	2021	13	0.186566504639859
Phetchaburi	non-BMR	2021	14	0.0575342465753425
Phetchaburi	non-BMR	2021	15	0.0575342465753425
Phetchaburi	non-BMR	2021	16	0.0575342465753425
Phetchaburi	non-BMR	2021	17	0.0575342465753425
Phetchaburi	non-BMR	2021	18	0.0575342465753425
Phetchaburi	non-BMR	2021	19	0.0575342465753425
Phetchaburi	non-BMR	2021	20	0.0575342465753425
Phetchaburi	non-BMR	2021	21	7.05753424657534
Phetchaburi	non-BMR	2021	22	0.0575342465753425
Phetchaburi	non-BMR	2021	23	0.0575342465753425
Phetchaburi	non-BMR	2021	24	0.0575342465753425
Phetchaburi	non-BMR	2021	25	0.0575342465753425
Phetchaburi	non-BMR	2021	26	0.0575342465753425
Phetchaburi	non-BMR	2021	27	0.0575342465753425
Phetchaburi	non-BMR	2021	28	0.0575342465753425
Phetchaburi	non-BMR	2021	29	0.0575342465753425
Phetchaburi	non-BMR	2021	30	0.0575342465753425
Phetchaburi	non-BMR	2021	31	0.0575342465753425
Phetchaburi	non-BMR	2021	32	0.0575342465753425
Phetchaburi	non-BMR	2021	33	0.0575342465753425
Phetchaburi	non-BMR	2021	34	0.0575342465753425
Phetchaburi	non-BMR	2021	35	0.0575342465753425
Phetchaburi	non-BMR	2021	36	0.0575342465753425
Phetchaburi	non-BMR	2021	37	0.0575342465753425
Phetchaburi	non-BMR	2021	38	0.0575342465753425
Phetchaburi	non-BMR	2021	39	0.0575342465753425
Phetchaburi	non-BMR	2021	40	0.0575342465753425
Phetchaburi	non-BMR	2021	41	0.0575342465753425
Phetchaburi	non-BMR	2021	42	0.0575342465753425
Phetchaburi	non-BMR	2021	43	0.0575342465753425
Phetchaburi	non-BMR	2021	44	0.0575342465753425
Phetchaburi	non-BMR	2021	45	0.0575342465753425
Phetchaburi	non-BMR	2021	46	0.0575342465753425
Phetchaburi	non-BMR	2021	47	0.0575342465753425
Phetchaburi	non-BMR	2021	48	0.0575342465753425
Phetchaburi	non-BMR	2021	49	0.0575342465753425
Phetchaburi	non-BMR	2021	50	2.05753424657534
Phetchaburi	non-BMR	2021	51	0.0575342465753425
Phetchaburi	non-BMR	2021	52	0.0493150684931507
Phetchaburi	non-BMR	2022	1	1
Phetchaburi	non-BMR	2022	10	1
Phetchaburi	non-BMR	2022	18	1
Phetchaburi	non-BMR	2022	29	2
Phetchaburi	non-BMR	2022	32	1
Phichit	non-BMR	2021	48	0.129032258064516
Phichit	non-BMR	2021	49	0.225806451612903
Phichit	non-BMR	2021	50	0.225806451612903
Phichit	non-BMR	2021	51	0.225806451612903
Phichit	non-BMR	2021	52	0.193548387096774
Phichit	non-BMR	2022	19	1
Phitsanulok	non-BMR	2021	13	0.1
Phitsanulok	non-BMR	2021	14	0.233333333333333
Phitsanulok	non-BMR	2021	15	1.23333333333333
Phitsanulok	non-BMR	2021	16	0.233333333333333
Phitsanulok	non-BMR	2021	17	0.2
Phitsanulok	non-BMR	2021	18	7
Phitsanulok	non-BMR	2021	19	7
Phitsanulok	non-BMR	2021	20	4
Phitsanulok	non-BMR	2021	21	1
Phitsanulok	non-BMR	2021	22	0.166666666666667
Phitsanulok	non-BMR	2021	23	1.23333333333333
Phitsanulok	non-BMR	2021	24	0.233333333333333
Phitsanulok	non-BMR	2021	25	0.233333333333333
Phitsanulok	non-BMR	2021	26	0.423655913978495
Phitsanulok	non-BMR	2021	27	0.67741935483871
Phitsanulok	non-BMR	2021	28	0.67741935483871
Phitsanulok	non-BMR	2021	29	0.67741935483871
Phitsanulok	non-BMR	2021	30	0.67741935483871
Phitsanulok	non-BMR	2021	32	1
Phitsanulok	non-BMR	2021	35	0.266666666666666
Phitsanulok	non-BMR	2021	36	0.466666666666666
Phitsanulok	non-BMR	2021	37	0.466666666666666
Phitsanulok	non-BMR	2021	38	0.466666666666666
Phitsanulok	non-BMR	2021	39	0.333333333333334
Phitsanulok	non-BMR	2021	44	12
Phitsanulok	non-BMR	2021	45	25
Phitsanulok	non-BMR	2021	46	51
Phitsanulok	non-BMR	2021	47	22
Phitsanulok	non-BMR	2021	48	22
Phitsanulok	non-BMR	2021	49	9
Phitsanulok	non-BMR	2021	50	13
Phitsanulok	non-BMR	2021	51	19
Phitsanulok	non-BMR	2021	52	0.516129032258064
Phitsanulok	non-BMR	2022	1	4.61290322580646
Phitsanulok	non-BMR	2022	2	3.61290322580646
Phitsanulok	non-BMR	2022	3	3.61290322580646
Phitsanulok	non-BMR	2022	4	3.61290322580646
Phitsanulok	non-BMR	2022	5	14.1751152073733
Phitsanulok	non-BMR	2022	6	5
Phitsanulok	non-BMR	2022	7	4
Phitsanulok	non-BMR	2022	8	3
Phitsanulok	non-BMR	2022	9	2.95391705069124
Phitsanulok	non-BMR	2022	10	2.93548387096775
Phitsanulok	non-BMR	2022	11	2.93548387096775
Phitsanulok	non-BMR	2022	12	12.9354838709677
Phitsanulok	non-BMR	2022	13	3.09677419354839
Phitsanulok	non-BMR	2022	16	1
Phitsanulok	non-BMR	2022	18	1.12903225806452
Phitsanulok	non-BMR	2022	19	1.12903225806452
Phitsanulok	non-BMR	2022	20	1.12903225806452
Phitsanulok	non-BMR	2022	21	1.12903225806452
Phitsanulok	non-BMR	2022	22	0.483870967741935
Phitsanulok	non-BMR	2022	28	1
Phra Nakhon Si Ayutthaya	non-BMR	2021	32	1
Phra Nakhon Si Ayutthaya	non-BMR	2021	38	2
Phra Nakhon Si Ayutthaya	non-BMR	2021	39	0.387096774193548
Phra Nakhon Si Ayutthaya	non-BMR	2021	40	1.35483870967742
Phra Nakhon Si Ayutthaya	non-BMR	2021	41	1.35483870967742
Phra Nakhon Si Ayutthaya	non-BMR	2021	42	1.35483870967742
Phra Nakhon Si Ayutthaya	non-BMR	2021	43	8.35483870967742
Phra Nakhon Si Ayutthaya	non-BMR	2021	44	8.19354838709677
Phra Nakhon Si Ayutthaya	non-BMR	2021	45	10.3333333333333
Phra Nakhon Si Ayutthaya	non-BMR	2021	46	9.33333333333334
Phra Nakhon Si Ayutthaya	non-BMR	2021	47	9.33333333333334
Phra Nakhon Si Ayutthaya	non-BMR	2021	48	7
Phra Nakhon Si Ayutthaya	non-BMR	2021	49	6
Phra Nakhon Si Ayutthaya	non-BMR	2021	51	5
Phra Nakhon Si Ayutthaya	non-BMR	2021	52	0.129032258064516
Phra Nakhon Si Ayutthaya	non-BMR	2022	1	1.90322580645162
Phra Nakhon Si Ayutthaya	non-BMR	2022	2	2.90322580645162
Phra Nakhon Si Ayutthaya	non-BMR	2022	3	1.90322580645162
Phra Nakhon Si Ayutthaya	non-BMR	2022	4	4.90322580645162
Phra Nakhon Si Ayutthaya	non-BMR	2022	5	5.43663594470047
Phra Nakhon Si Ayutthaya	non-BMR	2022	6	0.25
Phra Nakhon Si Ayutthaya	non-BMR	2022	7	2.25
Phra Nakhon Si Ayutthaya	non-BMR	2022	8	3.25
Phra Nakhon Si Ayutthaya	non-BMR	2022	9	5.03917050691245
Phra Nakhon Si Ayutthaya	non-BMR	2022	10	4.35483870967742
Phra Nakhon Si Ayutthaya	non-BMR	2022	11	4.35483870967742
Phra Nakhon Si Ayutthaya	non-BMR	2022	12	4.35483870967742
Phra Nakhon Si Ayutthaya	non-BMR	2022	13	3.23440860215054
Phra Nakhon Si Ayutthaya	non-BMR	2022	14	6.93333333333333
Phra Nakhon Si Ayutthaya	non-BMR	2022	15	1.93333333333333
Phra Nakhon Si Ayutthaya	non-BMR	2022	16	3.93333333333333
Phra Nakhon Si Ayutthaya	non-BMR	2022	17	3.93333333333333
Phra Nakhon Si Ayutthaya	non-BMR	2022	18	6.2258064516129
Phra Nakhon Si Ayutthaya	non-BMR	2022	19	2.2258064516129
Phra Nakhon Si Ayutthaya	non-BMR	2022	20	5.2258064516129
Phra Nakhon Si Ayutthaya	non-BMR	2022	21	1.2258064516129
Phra Nakhon Si Ayutthaya	non-BMR	2022	22	2.09677419354839
Phra Nakhon Si Ayutthaya	non-BMR	2022	23	1
Phra Nakhon Si Ayutthaya	non-BMR	2022	24	1
Phra Nakhon Si Ayutthaya	non-BMR	2022	25	4
Phra Nakhon Si Ayutthaya	non-BMR	2022	26	1
Phra Nakhon Si Ayutthaya	non-BMR	2022	27	1
Phra Nakhon Si Ayutthaya	non-BMR	2022	28	1
Phra Nakhon Si Ayutthaya	non-BMR	2022	29	4
Phra Nakhon Si Ayutthaya	non-BMR	2022	32	2
Phra Nakhon Si Ayutthaya	non-BMR	2022	33	1
Phra Nakhon Si Ayutthaya	non-BMR	2022	34	2
Phra Nakhon Si Ayutthaya	non-BMR	2022	35	1
Phra Nakhon Si Ayutthaya	non-BMR	2022	36	1
Phrae	non-BMR	2021	16	1
Phrae	non-BMR	2021	31	2
Phrae	non-BMR	2021	33	1
Phrae	non-BMR	2021	39	4
Phrae	non-BMR	2021	40	5
Phrae	non-BMR	2021	41	1
Phrae	non-BMR	2021	42	1
Phrae	non-BMR	2021	43	1
Phrae	non-BMR	2021	44	0.4
Phrae	non-BMR	2021	45	0.466666666666667
Phrae	non-BMR	2021	46	0.466666666666667
Phrae	non-BMR	2021	47	0.466666666666667
Phrae	non-BMR	2021	48	15.2
Phrae	non-BMR	2021	49	3
Phrae	non-BMR	2021	52	0.032258064516129
Phrae	non-BMR	2022	1	1.2258064516129
Phrae	non-BMR	2022	2	0.225806451612903
Phrae	non-BMR	2022	3	0.225806451612903
Phrae	non-BMR	2022	4	9.2258064516129
Phrae	non-BMR	2022	5	85.0645161290323
Phrae	non-BMR	2022	7	5
Phrae	non-BMR	2022	9	0.161290322580645
Phrae	non-BMR	2022	10	16.2258064516129
Phrae	non-BMR	2022	11	1.2258064516129
Phrae	non-BMR	2022	12	12.2258064516129
Phrae	non-BMR	2022	13	8.16129032258065
Phrae	non-BMR	2022	14	8
Phrae	non-BMR	2022	15	6
Phrae	non-BMR	2022	16	5
Phrae	non-BMR	2022	17	47
Phrae	non-BMR	2022	18	7
Phrae	non-BMR	2022	24	1
Phrae	non-BMR	2022	25	2
Phrae	non-BMR	2022	27	5
Phrae	non-BMR	2022	28	3
Phrae	non-BMR	2022	29	6
Phrae	non-BMR	2022	30	6
Phrae	non-BMR	2022	31	6
Phrae	non-BMR	2022	33	7
Phrae	non-BMR	2022	34	1
Phuket	non-BMR	2021	20	2
Phuket	non-BMR	2021	24	2
Phuket	non-BMR	2021	25	1
Phuket	non-BMR	2021	26	0.0967741935483871
Phuket	non-BMR	2021	27	1.2258064516129
Phuket	non-BMR	2021	28	0.225806451612903
Phuket	non-BMR	2021	29	5.2258064516129
Phuket	non-BMR	2021	30	1.2258064516129
Phuket	non-BMR	2021	33	4
Phuket	non-BMR	2021	34	4
Phuket	non-BMR	2021	35	1
Phuket	non-BMR	2021	44	3.8
Phuket	non-BMR	2021	45	9.43333333333333
Phuket	non-BMR	2021	46	4.43333333333333
Phuket	non-BMR	2021	47	4.43333333333333
Phuket	non-BMR	2021	48	1.9
Phuket	non-BMR	2021	50	13
Phuket	non-BMR	2021	51	92
Phuket	non-BMR	2021	52	6
Phuket	non-BMR	2022	1	9
Phuket	non-BMR	2022	2	24
Phuket	non-BMR	2022	3	57
Phuket	non-BMR	2022	9	4
Phuket	non-BMR	2022	10	6
Phuket	non-BMR	2022	16	1
Phuket	non-BMR	2022	26	7
Phuket	non-BMR	2022	27	4
Phuket	non-BMR	2022	28	3
Phuket	non-BMR	2022	29	7
Phuket	non-BMR	2022	30	3
Phuket	non-BMR	2022	31	1.16129032258065
Phuket	non-BMR	2022	32	1.35483870967742
Phuket	non-BMR	2022	33	1.35483870967742
Phuket	non-BMR	2022	34	2.35483870967742
Phuket	non-BMR	2022	35	2.7741935483871
Prachin Buri	non-BMR	2021	26	0.0967741935483871
Prachin Buri	non-BMR	2021	27	0.225806451612903
Prachin Buri	non-BMR	2021	28	0.225806451612903
Prachin Buri	non-BMR	2021	29	0.225806451612903
Prachin Buri	non-BMR	2021	30	0.225806451612903
Prachin Buri	non-BMR	2021	33	1
Prachin Buri	non-BMR	2021	35	1.13333333333333
Prachin Buri	non-BMR	2021	36	1.23333333333333
Prachin Buri	non-BMR	2021	37	0.233333333333333
Prachin Buri	non-BMR	2021	38	0.233333333333333
Prachin Buri	non-BMR	2021	39	8.23118279569892
Prachin Buri	non-BMR	2021	40	1.2258064516129
Prachin Buri	non-BMR	2021	41	44.2258064516129
Prachin Buri	non-BMR	2021	42	0.225806451612903
Prachin Buri	non-BMR	2021	43	6.2258064516129
Prachin Buri	non-BMR	2021	44	3.03225806451613
Prachin Buri	non-BMR	2022	6	2
Prachin Buri	non-BMR	2022	7	2
Prachin Buri	non-BMR	2022	8	7
Prachin Buri	non-BMR	2022	9	3
Prachin Buri	non-BMR	2022	10	4
Prachin Buri	non-BMR	2022	11	5
Prachin Buri	non-BMR	2022	12	1
Prachin Buri	non-BMR	2022	13	0.0666666666666667
Prachin Buri	non-BMR	2022	14	0.233333333333333
Prachin Buri	non-BMR	2022	15	0.233333333333333
Prachin Buri	non-BMR	2022	16	1.23333333333333
Prachin Buri	non-BMR	2022	17	0.233333333333333
Prachin Buri	non-BMR	2022	19	1
Prachin Buri	non-BMR	2022	21	1
Prachin Buri	non-BMR	2022	22	0.133333333333333
Prachin Buri	non-BMR	2022	23	0.233333333333333
Prachin Buri	non-BMR	2022	24	0.233333333333333
Prachin Buri	non-BMR	2022	25	0.233333333333333
Prachin Buri	non-BMR	2022	26	1.16666666666667
Prachin Buri	non-BMR	2022	27	1
Prachin Buri	non-BMR	2022	28	3
Prachin Buri	non-BMR	2022	29	2
Prachin Buri	non-BMR	2022	30	1
Prachin Buri	non-BMR	2022	34	1
Prachuap Khiri Khan	non-BMR	2021	26	0.0967741935483871
Prachuap Khiri Khan	non-BMR	2021	27	0.225806451612903
Prachuap Khiri Khan	non-BMR	2021	28	0.225806451612903
Prachuap Khiri Khan	non-BMR	2021	29	0.225806451612903
Prachuap Khiri Khan	non-BMR	2021	30	0.225806451612903
Prachuap Khiri Khan	non-BMR	2021	39	0.387096774193548
Prachuap Khiri Khan	non-BMR	2021	40	1.35483870967742
Prachuap Khiri Khan	non-BMR	2021	41	1.35483870967742
Prachuap Khiri Khan	non-BMR	2021	42	1.35483870967742
Prachuap Khiri Khan	non-BMR	2021	43	1.35483870967742
Prachuap Khiri Khan	non-BMR	2021	44	0.193548387096774
Prachuap Khiri Khan	non-BMR	2021	47	2
Prachuap Khiri Khan	non-BMR	2021	49	1
Prachuap Khiri Khan	non-BMR	2021	50	2
Prachuap Khiri Khan	non-BMR	2021	51	5
Prachuap Khiri Khan	non-BMR	2022	1	6
Prachuap Khiri Khan	non-BMR	2022	3	1
Prachuap Khiri Khan	non-BMR	2022	5	0.178571428571429
Prachuap Khiri Khan	non-BMR	2022	6	0.25
Prachuap Khiri Khan	non-BMR	2022	7	1.25
Prachuap Khiri Khan	non-BMR	2022	8	0.25
Prachuap Khiri Khan	non-BMR	2022	9	0.555299539170507
Prachuap Khiri Khan	non-BMR	2022	10	0.677419354838709
Prachuap Khiri Khan	non-BMR	2022	11	0.677419354838709
Prachuap Khiri Khan	non-BMR	2022	12	0.677419354838709
Prachuap Khiri Khan	non-BMR	2022	13	0.483870967741935
Prachuap Khiri Khan	non-BMR	2022	17	2
Prachuap Khiri Khan	non-BMR	2022	18	0.677419354838709
Prachuap Khiri Khan	non-BMR	2022	19	0.677419354838709
Prachuap Khiri Khan	non-BMR	2022	20	0.677419354838709
Prachuap Khiri Khan	non-BMR	2022	21	0.677419354838709
Prachuap Khiri Khan	non-BMR	2022	22	0.690322580645161
Prachuap Khiri Khan	non-BMR	2022	23	0.699999999999999
Prachuap Khiri Khan	non-BMR	2022	24	0.699999999999999
Prachuap Khiri Khan	non-BMR	2022	25	0.699999999999999
Prachuap Khiri Khan	non-BMR	2022	26	0.500000000000001
Prachuap Khiri Khan	non-BMR	2022	29	2
Prachuap Khiri Khan	non-BMR	2022	30	2
Prachuap Khiri Khan	non-BMR	2022	31	5
Prachuap Khiri Khan	non-BMR	2022	32	6
Prachuap Khiri Khan	non-BMR	2022	33	2
Prachuap Khiri Khan	non-BMR	2022	34	3
Ranong	non-BMR	2022	19	1
Ratchaburi	non-BMR	2021	18	10
Ratchaburi	non-BMR	2021	20	1
Ratchaburi	non-BMR	2021	21	6
Ratchaburi	non-BMR	2021	22	0.333333333333333
Ratchaburi	non-BMR	2021	23	0.466666666666667
Ratchaburi	non-BMR	2021	24	0.466666666666667
Ratchaburi	non-BMR	2021	25	0.466666666666667
Ratchaburi	non-BMR	2021	26	0.266666666666667
Ratchaburi	non-BMR	2021	38	1
Ratchaburi	non-BMR	2021	44	14
Ratchaburi	non-BMR	2021	45	13
Ratchaburi	non-BMR	2021	48	1
Ratchaburi	non-BMR	2021	49	2
Ratchaburi	non-BMR	2021	50	4
Ratchaburi	non-BMR	2021	51	4
Ratchaburi	non-BMR	2022	1	2
Ratchaburi	non-BMR	2022	18	1
Ratchaburi	non-BMR	2022	29	1
Rayong	non-BMR	2020	52	1
Rayong	non-BMR	2021	1	5
Rayong	non-BMR	2021	35	0.133333333333333
Rayong	non-BMR	2021	36	0.233333333333333
Rayong	non-BMR	2021	37	0.233333333333333
Rayong	non-BMR	2021	38	0.233333333333333
Rayong	non-BMR	2021	39	5.16666666666667
Rayong	non-BMR	2021	40	1
Rayong	non-BMR	2021	52	2
Rayong	non-BMR	2022	5	3
Rayong	non-BMR	2022	8	5
Rayong	non-BMR	2022	9	1
Rayong	non-BMR	2022	10	1
Rayong	non-BMR	2022	12	4
Rayong	non-BMR	2022	19	2
Rayong	non-BMR	2022	20	1
Rayong	non-BMR	2022	26	0.129032258064516
Rayong	non-BMR	2022	27	0.451612903225806
Rayong	non-BMR	2022	28	1.45161290322581
Rayong	non-BMR	2022	29	0.451612903225806
Rayong	non-BMR	2022	30	0.451612903225806
Rayong	non-BMR	2022	31	0.0645161290322581
Rayong	non-BMR	2022	32	1
Rayong	non-BMR	2022	33	1
Roi Et	non-BMR	2021	19	1
Roi Et	non-BMR	2021	20	9
Roi Et	non-BMR	2021	24	1
Roi Et	non-BMR	2021	25	2
Roi Et	non-BMR	2021	51	36
Roi Et	non-BMR	2021	52	19.0322580645161
Roi Et	non-BMR	2022	1	26.2258064516129
Roi Et	non-BMR	2022	2	53.2258064516129
Roi Et	non-BMR	2022	3	33.2258064516129
Roi Et	non-BMR	2022	4	41.2258064516129
Roi Et	non-BMR	2022	5	110.457373271889
Roi Et	non-BMR	2022	6	31.75
Roi Et	non-BMR	2022	7	30.75
Roi Et	non-BMR	2022	8	38.75
Roi Et	non-BMR	2022	9	26.8087557603686
Roi Et	non-BMR	2022	10	13.0322580645161
Roi Et	non-BMR	2022	11	25.0322580645161
Roi Et	non-BMR	2022	12	7.03225806451614
Roi Et	non-BMR	2022	13	1.85161290322581
Roi Et	non-BMR	2022	14	1.4
Roi Et	non-BMR	2022	15	1.4
Roi Et	non-BMR	2022	16	1.4
Roi Et	non-BMR	2022	17	9.4
Roi Et	non-BMR	2022	18	62.6774193548387
Roi Et	non-BMR	2022	19	44.6774193548387
Roi Et	non-BMR	2022	20	34.6774193548387
Roi Et	non-BMR	2022	21	13.6774193548387
Roi Et	non-BMR	2022	22	18.2903225806452
Roi Et	non-BMR	2022	23	12
Roi Et	non-BMR	2022	24	10
Roi Et	non-BMR	2022	25	10
Roi Et	non-BMR	2022	26	11
Roi Et	non-BMR	2022	27	2
Roi Et	non-BMR	2022	28	5
Roi Et	non-BMR	2022	29	1
Roi Et	non-BMR	2022	30	3
Roi Et	non-BMR	2022	32	1
Roi Et	non-BMR	2022	35	1
Sa Kaeo	non-BMR	2021	44	1
Sa Kaeo	non-BMR	2021	52	4
Sa Kaeo	non-BMR	2022	6	31
Sa Kaeo	non-BMR	2022	8	2
Sa Kaeo	non-BMR	2022	9	9
Sa Kaeo	non-BMR	2022	10	2
Sa Kaeo	non-BMR	2022	11	5
Sa Kaeo	non-BMR	2022	12	5
Sa Kaeo	non-BMR	2022	14	1
Sa Kaeo	non-BMR	2022	18	5.4516129032258
Sa Kaeo	non-BMR	2022	19	7.4516129032258
Sa Kaeo	non-BMR	2022	20	2.4516129032258
Sa Kaeo	non-BMR	2022	21	5.4516129032258
Sa Kaeo	non-BMR	2022	22	0.326881720430107
Sa Kaeo	non-BMR	2022	23	0.233333333333333
Sa Kaeo	non-BMR	2022	24	2.23333333333333
Sa Kaeo	non-BMR	2022	25	0.233333333333333
Sa Kaeo	non-BMR	2022	26	0.166666666666667
Sa Kaeo	non-BMR	2022	28	2
Sa Kaeo	non-BMR	2022	29	6
Sa Kaeo	non-BMR	2022	30	2
Sa Kaeo	non-BMR	2022	35	1
Sakon Nakhon	non-BMR	2021	17	3
Sakon Nakhon	non-BMR	2021	20	1
Sakon Nakhon	non-BMR	2021	31	0.225806451612903
Sakon Nakhon	non-BMR	2021	32	0.225806451612903
Sakon Nakhon	non-BMR	2021	33	0.225806451612903
Sakon Nakhon	non-BMR	2021	34	0.225806451612903
Sakon Nakhon	non-BMR	2021	35	0.0967741935483871
Sakon Nakhon	non-BMR	2021	37	1
Sakon Nakhon	non-BMR	2021	38	26
Sakon Nakhon	non-BMR	2021	39	25
Sakon Nakhon	non-BMR	2021	40	22
Sakon Nakhon	non-BMR	2021	42	2
Sakon Nakhon	non-BMR	2021	44	8
Sakon Nakhon	non-BMR	2021	45	6
Sakon Nakhon	non-BMR	2021	47	2
Sakon Nakhon	non-BMR	2021	48	8
Sakon Nakhon	non-BMR	2021	49	8
Sakon Nakhon	non-BMR	2021	50	7
Sakon Nakhon	non-BMR	2022	1	16
Sakon Nakhon	non-BMR	2022	9	0.32258064516129
Sakon Nakhon	non-BMR	2022	10	0.451612903225806
Sakon Nakhon	non-BMR	2022	11	0.451612903225806
Sakon Nakhon	non-BMR	2022	12	0.451612903225806
Sakon Nakhon	non-BMR	2022	13	0.52258064516129
Sakon Nakhon	non-BMR	2022	14	0.7
Sakon Nakhon	non-BMR	2022	15	0.7
Sakon Nakhon	non-BMR	2022	16	0.7
Sakon Nakhon	non-BMR	2022	17	0.7
Sakon Nakhon	non-BMR	2022	18	1.2258064516129
Sakon Nakhon	non-BMR	2022	19	1.2258064516129
Sakon Nakhon	non-BMR	2022	20	1.2258064516129
Sakon Nakhon	non-BMR	2022	21	1.2258064516129
Sakon Nakhon	non-BMR	2022	22	0.0967741935483871
Sakon Nakhon	non-BMR	2022	26	0.0645161290322581
Sakon Nakhon	non-BMR	2022	27	1.2258064516129
Sakon Nakhon	non-BMR	2022	28	0.225806451612903
Sakon Nakhon	non-BMR	2022	29	0.225806451612903
Sakon Nakhon	non-BMR	2022	30	0.225806451612903
Sakon Nakhon	non-BMR	2022	31	1
Sakon Nakhon	non-BMR	2022	32	1.12903225806452
Sakon Nakhon	non-BMR	2022	33	1.12903225806452
Sakon Nakhon	non-BMR	2022	34	1.12903225806452
Sakon Nakhon	non-BMR	2022	35	0.645161290322581
Samut Prakan	Samut Prakan	2020	4	1
Samut Prakan	Samut Prakan	2021	1	1
Samut Prakan	Samut Prakan	2021	5	2
Samut Prakan	Samut Prakan	2021	7	1
Samut Prakan	Samut Prakan	2021	12	1
Samut Prakan	Samut Prakan	2021	17	9
Samut Prakan	Samut Prakan	2021	18	1
Samut Prakan	Samut Prakan	2021	20	5
Samut Prakan	Samut Prakan	2021	22	2
Samut Prakan	Samut Prakan	2021	23	1
Samut Prakan	Samut Prakan	2021	24	1
Samut Prakan	Samut Prakan	2021	25	1
Samut Prakan	Samut Prakan	2021	26	1
Samut Prakan	Samut Prakan	2021	34	1
Samut Prakan	Samut Prakan	2021	35	1.13333333333333
Samut Prakan	Samut Prakan	2021	36	0.233333333333333
Samut Prakan	Samut Prakan	2021	37	0.233333333333333
Samut Prakan	Samut Prakan	2021	38	0.233333333333333
Samut Prakan	Samut Prakan	2021	39	1.23118279569893
Samut Prakan	Samut Prakan	2021	40	3.2258064516129
Samut Prakan	Samut Prakan	2021	41	0.225806451612903
Samut Prakan	Samut Prakan	2021	42	0.225806451612903
