t	full_phy_ne_meanlog	full_phy_ne_sdlog	non_BMR_phy_ne_meanlog	non_BMR_phy_ne_sdlog	diff_ne_median	diff_ne_CI_lb	diff_ne_CI_ub
2020.71678764961	4.50524566611328	0.0766967972454253	4.18381617012986	0.330077462417471	24.8454051924489	-27.7000933171412	63.7983833396824
2020.73598736468	4.51683908775914	0.08258564443877	4.24405404519456	0.382052274272258	21.8336322418126	-44.2702271290063	68.8894373580661
2020.75518707975	4.52653133933432	0.091389217869978	4.29354053062594	0.433324264982247	19.0331238512834	-64.2274251032988	72.4891305864224
2020.77438679481	4.55056272834915	0.103493121694826	4.27088117796912	0.479492863938292	23.2023846866762	-68.6466611622358	82.0758379741532
2020.79358650988	4.51982774327354	0.117562281117101	4.29190123254233	0.513609581136982	18.4714263132482	-83.9920483616099	82.5058428054786
2020.81278622494	4.56001775461765	0.132905016366374	4.26866204433031	0.52832645404588	23.9044664286025	-82.764805147802	89.9075320826579
2020.83198594001	4.56724524310923	0.151570464352833	4.38608127547391	0.527942330840964	15.8729230685752	-104.976646326618	89.7948543186026
2020.85118565507	4.60249685693452	0.172660495976799	4.43331094873358	0.53108476512807	15.514398320395	-112.441238206625	97.9796879003735
2020.87038537014	4.61739964027907	0.188051784238866	4.44109233929746	0.542891826481126	15.9496649083127	-119.949993042055	101.489822530648
2020.88958508521	4.62947941043952	0.193442736340302	4.4907074731535	0.553148129896169	13.0997551648381	-128.830320727529	105.855579431005
2020.90878480027	4.65925572007137	0.198356758520527	4.50308342560175	0.558069915679549	14.8455840290172	-133.483121658	111.697633625245
2020.92798451534	4.64049546824344	0.220269356209317	4.5945414985959	0.548485422124178	5.08218577584535	-153.808236226403	107.107440842235
2020.9471842304	4.6807905075323	0.293075050142385	4.6185896120122	0.557357948919282	6.39311539882271	-171.361870819288	128.084141759384
2020.96638394547	4.66843962951706	0.318515395814244	4.65004405409262	0.55077384140426	2.03275947561649	-178.40165376254	133.165624315395
2020.98558366053	4.72024230427917	0.328020114820052	4.70367969355857	0.538385199819682	2.1529600760044	-180.478817907821	143.106622311487
2021.0047833756	4.74891972778803	0.318518590925443	4.74918809747273	0.536993142677692	-0.0462904877572257	-192.089905673298	143.931438428051
2021.02398309067	4.78832867525633	0.296867421996403	4.79367575821693	0.524942880427532	-0.834866549924705	-191.744303694733	142.367655369285
2021.04318280573	4.83678624726013	0.269013352435427	4.6666165223387	0.509867021198781	19.2054043521143	-143.618385987949	146.429676836868
2021.0623825208	4.84764339984366	0.241088184284756	4.67579516256255	0.499015113710013	19.8074428603539	-136.321090117962	136.553383738999
2021.08158223586	4.78512054536186	0.21832247905566	4.73242936615657	0.484572327560847	6.2708340115875	-153.366199859324	112.764793727715
2021.10078195093	4.7360830481313	0.205368984640426	4.59545660816685	0.468875674356477	14.3769353180052	-115.757340158933	110.776628223549
2021.119981666	4.72019223136024	0.205455296048829	4.56617802965125	0.456177884311998	15.5684311273414	-107.995613684957	107.283721974516
2021.13918138106	4.73182361264712	0.21704289266335	4.5182645487083	0.444563897980657	21.5086756636593	-95.7277424891626	111.24206086818
2021.15838109613	4.84713467893879	0.23641774391985	4.70124880505489	0.437353369374963	16.9487178620713	-122.343478049654	127.484529167519
2021.17758081119	4.94563891882886	0.258501790252938	4.80277492927263	0.429482721206879	18.6782583463371	-134.527406069199	145.528791123761
2021.19678052626	5.09937104155278	0.281342305472714	4.78437488592497	0.420026208669634	43.0526080317631	-111.558742950191	188.75625508324
2021.21598024132	5.18453712115641	0.306560636890739	4.85144334329123	0.409086998573643	48.2583691137971	-122.218797296475	214.764958478354
2021.23517995639	5.20874786454035	0.323111239584958	4.94928836335435	0.399087915566434	40.3216744367664	-138.220253728557	223.503184473286
2021.25437967146	5.21750219963646	0.335231091844638	4.96629232395135	0.389674959480762	39.9226747273571	-146.001477980467	224.22309098757
2021.27357938652	5.26975915863419	0.345384911206661	4.98075594413509	0.377613396333868	46.5896713859679	-140.900147296724	244.059241117567
2021.29277910159	5.30239415784009	0.346037598138359	5.00419025164974	0.36664581145839	49.8729965991965	-138.362815324087	252.953174393718
2021.31197881665	5.38099472566729	0.340980904075844	5.09067422115668	0.352006457752338	53.4963237997756	-141.030469191666	268.06408553695
2021.33117853172	5.46641805961115	0.330109933814176	5.1196587905368	0.336241016674037	67.2185060073496	-132.949346471692	285.994733228815
2021.35037824678	5.58527331830093	0.314444118727234	5.23170223409842	0.319569692647454	77.7820084297034	-130.837379574763	310.815616247588
2021.36957796185	5.72657229399757	0.294618364438093	5.36211146496513	0.301368000211841	91.3360119943885	-130.072382267249	340.229974219297
2021.38877767692	5.80891143034016	0.270258586971143	5.39714769197434	0.283947003623435	110.63621477842	-112.014371424185	349.588688621414
2021.40797739198	5.9066138997981	0.245489829042845	5.47528445903913	0.265507504190229	126.633793971529	-93.0156320531297	363.755433025783
2021.42717710705	5.99575906305262	0.22577236460436	5.50416721938095	0.24687321823908	154.713504626678	-56.9495478358419	389.770835277615
2021.44637682211	6.0564300182399	0.208686529512718	5.55788902203625	0.228046465722743	166.501829931863	-42.5858190535168	394.123051324922
2021.46557653718	6.11575145863763	0.195107264655659	5.6772314019582	0.209691346826443	158.867183252604	-50.7110838923807	387.43740731913
2021.48477625225	6.15487275740431	0.190594158942143	5.68247694360843	0.195082812104363	175.45447070178	-27.4180357375179	402.871648896715
2021.50397596731	6.20232353342801	0.18927166110937	5.73940529409304	0.184503821421884	181.702274312338	-27.8933629156476	414.280467716036
2021.52317568238	6.20582320946008	0.190000237661271	5.79135283964317	0.174957946855095	166.917511332699	-44.693850661002	400.895119591094
2021.54237539744	6.26306222871589	0.188064762279448	5.77986351763168	0.168839067196482	200.059585301225	-14.2076540462417	438.977696374493
2021.56157511251	6.28920743813596	0.180488506392597	5.87401383804788	0.162909688639157	182.085350488773	-35.1743563073378	418.75201951527
2021.58077482757	6.2881659325214	0.18420286245353	5.90482517722745	0.165219490434933	171.001587856628	-51.2678043789081	416.545868642203
2021.59997454264	6.30716735712232	0.190131370844682	5.83632883118177	0.17290861319599	204.726124555318	-24.7679925155371	455.536431312369
2021.61917425771	6.26462890261102	0.197581309245204	5.87503325464173	0.179683018173413	168.405193704712	-59.0392866702604	429.762198684491
2021.63837397277	6.27250100409302	0.205717157101793	5.78804391676975	0.188759099660064	201.307575814326	-40.3762197122711	465.331723025563
2021.65757368784	6.21361414994031	0.214272970977675	5.78265511600803	0.197970142515329	172.89826867243	-67.2451196984927	441.152219986451
2021.6767734029	6.19829219383596	0.222087613722447	5.71199979342454	0.207038795912793	186.662906070578	-49.1994808248875	464.543564080449
2021.69597311797	6.17646176733278	0.233183370032332	5.68037857837651	0.218740100879439	186.772969148192	-54.6744795718803	474.719613604684
2021.71517283304	6.13546919576151	0.242287217643415	5.74908586841359	0.227801251281257	145.985829565554	-112.077930054251	430.63960185805
2021.7343725481	6.1704193138617	0.246144115202677	5.58829943971439	0.233517215544972	208.2900025828	-53.2911576961	494.810224815592
2021.75357226317	6.12550200772637	0.246259854386552	5.66900725284884	0.23781953475277	165.290566550016	-86.5704375283659	455.341038529289
2021.77277197823	6.09527671760418	0.242609077786002	5.6613213401431	0.24339469978442	154.856976057601	-99.4662435653706	429.535045687375
2021.7919716933	6.04632904718764	0.235025863265343	5.61831811566122	0.249632207239446	145.212947191281	-98.5499320103382	400.202519128011
2021.81117140836	6.00195514293203	0.22392193137545	5.59527413841852	0.251974142301508	133.388208258337	-91.0308355324487	373.38329253903
2021.83037112343	6.00848211797448	0.213687207954027	5.51267611476149	0.252493056042028	156.946140983627	-54.8045219922922	386.89184234429
2021.8495708385	6.00706965763145	0.205423306104469	5.22729434121195	0.25124854149993	217.45305607146	32.0837026755451	420.955787969375
2021.86877055356	5.92293970640024	0.196326171912123	5.23345659250953	0.250059433016049	183.916549882625	12.6684543537557	367.148942714112
2021.88797026863	5.66935103413355	0.18695342800016	5.09629262797331	0.247659977382301	124.945444791374	-11.2442722881938	265.364479369357
2021.90716998369	5.65469158690923	0.177736654878723	4.6074413661737	0.244991453510209	183.92371400496	74.5404620656377	301.368492276035
2021.92636969876	5.38593446476229	0.168896289438781	4.47890552423885	0.241073163485173	129.14305653204	46.4318760150182	218.302524529462
2021.94556941382	5.43335029513005	0.160529588199893	4.27198866687709	0.23478449740416	156.165581758718	79.3054334965626	241.250867342823
2021.96476912889	5.15805808296835	0.15284728789706	4.66935944402241	0.228811665431844	66.6973625595731	-5.92736012816152	140.203181301294
2021.98396884396	5.33340975956582	0.145934175804167	4.41404390804582	0.221836773787288	123.670205107364	54.0233617456944	196.882927587388
2022.00316855902	5.39428738814853	0.139890472698578	4.30920756261385	0.217337817661499	144.600867224983	78.0532810639738	216.54397706171
2022.02236827409	5.52162981878271	0.133879596603494	4.66653765261594	0.212693846521056	142.820721577263	62.0469267459216	225.01372704432
2022.04156798915	5.55684614731413	0.13690030317436	5.0393326556107	0.208494201633013	104.35445668351	7.96404091176038	200.606012667265
2022.06076770422	5.85924311428016	0.147999633742312	4.96683394789403	0.206334996812087	205.53882737464	87.9775240802491	327.395095719389
2022.07996741928	5.98199945186801	0.16468513279542	5.02938816508839	0.204293351945802	241.864173917935	104.063406316373	394.765373611381
2022.09916713435	6.09347462994003	0.17962120763317	5.38444036682519	0.202301495879012	222.519861610329	50.7765136140879	418.232519091722
2022.11836684942	6.2335331908134	0.193682089915823	5.57579309220919	0.198946148631617	244.465236898902	28.9642137997692	480.637015054571
2022.13756656448	6.41867832675324	0.207637282815589	5.79087569558576	0.195056344412677	284.062063056172	12.3215018334073	591.72557864822
2022.15676627955	6.59753355083495	0.215750579880504	5.83151556632888	0.192094389075223	389.408002102878	68.028718697931	756.564476704224
2022.17596599461	6.70468569670394	0.221074900731653	6.03290747376384	0.191084020021736	396.502243259361	21.3330916383825	817.965440906014
2022.19516570968	6.74667075454598	0.223548769603463	6.20507977798543	0.190147617892143	352.390478839627	-45.9300476637852	812.026382597377
2022.21436542475	6.78591161318367	0.223761071367622	6.17218571413897	0.189788516385267	402.950047392235	2.74582397903038	881.033661248146
2022.23356513981	6.79751433731059	0.221753268997903	6.22617391936003	0.187352055515882	387.057704246366	-17.8972164730559	868.223630066334
2022.25276485488	6.78418133755148	0.218747136105902	6.24738645224804	0.183617509311755	364.603582070097	-38.6328568666214	827.348945439923
2022.27196456994	6.76490829420987	0.217117352987127	6.22736746527737	0.180051233188723	358.480679114623	-24.2306628440907	812.805985699787
